"AÑO","CURSO","MATERIA","GENERO","EDAD","GRUPO ETNICO","ZONA DE RESIDENCIA","TIPO DE DOCUMENTO","GRUPO POBLACIONAL"
"2,024","ARTES PLASTICAS","BLOQUE 3 TECNICA EN ESCULTURA","MUJER","41","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 3 TECNICA EN ESCULTURA","MUJER","82","NINGUNO","URBANA","CÉDULA DE EXTRANJERÍA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 3 TECNICA EN ESCULTURA","MUJER","56","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","BLOQUE 3 TECNICA EN ESCULTURA","HOMBRE","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","23","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","18","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","45","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","43","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","43","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","35","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","38","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","43","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","20","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","12","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","54","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","31","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","48","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","30","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","25","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","17","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","31","NINGUNO","RURAL","CEDULA DE CIUDADANA","NO SABE NO RESPONDE"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","48","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","26","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","30","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","31","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","28","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE SOCIAL BASICO","MUJER","14","NINGUNO","URBANA","CÉDULA DE EXTRANJERÍA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","19","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","HOMBRE","29","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","35","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","18","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","25","RAIZAL","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","43","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","35","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","20","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","26","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","26","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","25","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","38","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","43","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","12","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","22","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","31","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","48","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","30","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","25","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","48","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","26","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","31","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE MODA","MUJER","14","NINGUNO","URBANA","CÉDULA DE EXTRANJERÍA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE PARA PIELES MADURAS","MUJER","23","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE PARA PIELES MADURAS","MUJER","18","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE PARA PIELES MADURAS","MUJER","25","RAIZAL","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE PARA PIELES MADURAS","MUJER","23","NINGUNO","URBANA","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE PARA PIELES MADURAS","MUJER","54","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE PARA PIELES MADURAS","MUJER","56","NINGUNO","URBANA","CEDULA DE CIUDADANA","DISCAPACIDAD"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE PARA PIELES MADURAS","HOMBRE","10","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE FANTASIA","MUJER","18","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE FANTASIA","HOMBRE","29","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE FANTASIA","MUJER","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE FANTASIA","MUJER","43","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE FANTASIA","MUJER","26","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE FANTASIA","MUJER","17","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE FANTASIA","MUJER","31","NINGUNO","RURAL","CEDULA DE CIUDADANA","NO SABE NO RESPONDE"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE FANTASIA","MUJER","30","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE FANTASIA","MUJER","15","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE EFECTOS ESPECIALES","HOMBRE","22","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE EFECTOS ESPECIALES","MUJER","24","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE EFECTOS ESPECIALES","MUJER","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE EFECTOS ESPECIALES","MUJER","23","NINGUNO","URBANA","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE EFECTOS ESPECIALES","MUJER","15","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE EFECTOS ESPECIALES","MUJER","30","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE EFECTOS ESPECIALES","MUJER","39","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE DE EFECTOS ESPECIALES","MUJER","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE ESCENICO","MUJER","52","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","INTRODUCCION AL MAQUILLAJE ESCENICO","MUJER","24","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","ARTES PLASTICAS","SEMILLERO","MUJER","12","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","SEMILLERO","HOMBRE","7","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","ARTES PLASTICAS","SEMILLERO","MUJER","6","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","ARTES PLASTICAS","SEMILLERO","MUJER","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","ARTES PLASTICAS","SEMILLERO","HOMBRE","7","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","4","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","4","NO SABE NO RESPONDE","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","6","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","4","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","6","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","6","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","4","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","6","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","4","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","URBANA","REGISTRO CIVIL","VÍCTIMA DEL CONFLICTO ARMADO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","6","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","6","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","4","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","6","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","4","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","6","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","3","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","6","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","4","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","4","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","3","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","6","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","6","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","4","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","4","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","4","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","3","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","3","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","6","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","4","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","3","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","3","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","6","NINGUNO","URBANA","REGISTRO CIVIL","MIGRANTE VENEZOLANO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","5","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","6","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","4","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","6","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","4","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","4","NINGUNO","URBANA","REGISTRO CIVIL","VÍCTIMA DEL CONFLICTO ARMADO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","4","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","6","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","6","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","3","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","4","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","6","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","6","NINGUNO","RURAL","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","6","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","1","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","MUJER","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","DESPERTAR DE LOS SENTIDOS","DESPERTAR DE LOS SENTIDOS","HOMBRE","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
